Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,200000,200000,666,1,2,0.003331201332340661,0.00333,,5
F2,200000,200000,6872,1,2,0.03436137132349559,0.03436,,6
F3,100000,100000,11569,1,2,0.11569070771438106,0.11569,,6
F4,400000,400000,9977,1,2,0.024942698323997092,0.0249425,,4
F5,400000,400000,3113,1,2,0.007782559493232699,0.0077825,,5
F6,400000,400000,6813,1,2,0.0170332669422808,0.0170325,,7
F7,200000,200000,1608,1,2,0.008040457001081913,0.00804,,2
F8,400000,400000,7407,1,2,0.018518737799210983,0.0185175,,2
F9,400000,400000,999,1,2,0.002496689050878631,0.0024975,,1
F10,100000,100000,884,1,2,0.00883948702707893,0.00884,,4
F11,400000,400000,1733,1,2,0.004331479248082637,0.0043325,,7
F12,100000,100000,3652,1,2,0.03652124959623404,0.03652,,7
F13,400000,400000,4711,1,2,0.01177770247707477,0.0117775,,5
F14,200000,200000,10943,1,2,0.054716034056461194,0.054715,,6
F15,200000,200000,1285,1,2,0.006424866416963493,0.006425,,2
F16,400000,400000,2190,1,2,0.005475215597491034,0.005475,,6
F17,400000,400000,3800,1,2,0.00950105174267385,0.0095,,6
F18,200000,200000,1194,1,2,0.00597120321050898,0.00597,,1
F19,200000,200000,778,1,2,0.0038894321678107358,0.00389,,1
F20,400000,400000,3752,1,2,0.00938081585588263,0.00938,,3
F21,200000,200000,1152,1,2,0.005759534045127024,0.00576,,4
F22,400000,400000,2781,1,2,0.0069514783299761684,0.0069525,,6
F23,400000,400000,7082,1,2,0.017705757821992518,0.017705,,6
F24,200000,200000,8970,1,2,0.044848576233017634,0.04485,,4
F25,100000,100000,5488,1,2,0.05487846583148531,0.05488,,4
F26,400000,400000,8315,1,2,0.020786570597264242,0.0207875,,6
F27,400000,400000,6697,1,2,0.01674302800063432,0.0167425,,2
F28,200000,200000,5394,1,2,0.026969141137616226,0.02697,,7
F29,400000,400000,5611,1,2,0.014027996158462008,0.0140275,,3
F30,400000,400000,9657,1,2,0.024142534220776002,0.0241425,,3
F31,200000,200000,709,1,2,0.003543989885017418,0.003545,,4
F32,200000,200000,675,1,2,0.0033747820014324303,0.003375,,5
F33,400000,400000,6780,1,2,0.0169499591563812,0.01695,,4
F34,100000,100000,668,1,2,0.0066805963391934065,0.00668,,7
F35,400000,400000,600,1,2,0.0009117966903108843,0.0015,,3
F36,400000,400000,1447,1,2,0.003618261515902943,0.0036175,,2
F37,200000,200000,4459,1,2,0.022293854233258026,0.022295,,7
F38,400000,400000,8003,1,2,0.02000853370251021,0.0200075,,4
F39,400000,400000,3645,1,2,0.009113642993827387,0.0091125,,7
F40,400000,400000,1216,1,2,0.0030397507829087317,0.00304,,4
F41,400000,400000,1634,1,2,0.004085897865889393,0.004085,,3
F42,400000,400000,1235,1,2,0.0030886673209892107,0.0030875,,2
F43,400000,400000,600,1,2,0.0011522602644160745,0.0015,,7
F44,100000,100000,3611,1,2,0.0361093912823514,0.03611,,4
F45,400000,400000,5374,1,2,0.013435130874336662,0.013435,,1
F46,400000,400000,7929,1,2,0.01982140010935437,0.0198225,,3
F47,200000,200000,1334,1,2,0.006669268137597384,0.00667,,3
F48,50000,50000,1907,1,2,0.03813888885872881,0.03814,,6
