Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,200000,200000,1549,1,2,0.007745049951624283,0.007745,,4
F2,100000,100000,6115,1,2,0.0611487536601798,0.06115,,7
F3,100000,100000,8280,1,2,0.0828003401959091,0.0828,,1
F4,100000,100000,10911,1,2,0.10911177824389218,0.10911,,1
F5,400000,400000,7869,1,2,0.019672498912018943,0.0196725,,5
F6,400000,400000,7505,1,2,0.01876254015765033,0.0187625,,1
F7,200000,200000,10200,1,2,0.05099772007043801,0.051,,4
F8,400000,400000,1052,1,2,0.0026305583952913603,0.00263,,2
F9,400000,400000,600,1,2,0.001283717911815807,0.0015,,6
F10,400000,400000,600,1,2,0.000494844183912102,0.0015,,3
F11,200000,200000,6557,1,2,0.03278746081926709,0.032785,,3
F12,200000,200000,2810,1,2,0.014048824328360299,0.01405,,2
F13,100000,100000,7779,1,2,0.07779034615797908,0.07779,,6
F14,200000,200000,5127,1,2,0.025634396377313684,0.025635,,6
F15,100000,100000,3744,1,2,0.037438172334674946,0.03744,,1
F16,200000,200000,2043,1,2,0.010213907017662893,0.010215,,6
F17,400000,400000,9829,1,2,0.024571509474287323,0.0245725,,4
F18,400000,400000,3767,1,2,0.009416601186039375,0.0094175,,4
F19,400000,400000,706,1,2,0.001764041105541625,0.001765,,1
F20,400000,400000,8833,1,2,0.02208264416697625,0.0220825,,5
F21,400000,400000,2977,1,2,0.007441332318886218,0.0074425,,2
F22,400000,400000,2411,1,2,0.0060266429874119565,0.0060275,,5
F23,200000,200000,1548,1,2,0.007741010956663241,0.00774,,3
F24,100000,100000,6529,1,2,0.06528604597081406,0.06529,,1
F25,200000,200000,5919,1,2,0.02959597392482005,0.029595,,1
F26,200000,200000,11215,1,2,0.056072561534007304,0.056075,,2
F27,400000,400000,2205,1,2,0.005512282970685123,0.0055125,,7
F28,400000,400000,5078,1,2,0.01269404137297575,0.012695,,5
F29,200000,200000,3678,1,2,0.018388821095478847,0.01839,,7
F30,400000,400000,7713,1,2,0.01928166206909654,0.0192825,,6
F31,400000,400000,5927,1,2,0.01481772930670161,0.0148175,,3
F32,200000,200000,6474,1,2,0.03236757034134485,0.03237,,2
F33,400000,400000,3300,1,2,0.008249996186314251,0.00825,,6
F34,400000,400000,8324,1,2,0.02080946427934474,0.02081,,2
F35,400000,400000,8663,1,2,0.021656639309276915,0.0216575,,7
F36,400000,400000,600,1,2,0.0010366471537301136,0.0015,,6
F37,200000,200000,7157,1,2,0.03578341895009396,0.035785,,7
F38,200000,200000,9635,1,2,0.04817313602489551,0.048175,,6
F39,200000,200000,771,1,2,0.0038544331675340326,0.003855,,5
F40,400000,400000,600,1,2,0.000351184011364275,0.0015,,3
F41,400000,400000,1319,1,2,0.003296673295212313,0.0032975,,4
F42,400000,400000,600,1,2,0.0007759682953249886,0.0015,,1
F43,400000,400000,7950,1,2,0.019875612058608536,0.019875,,3
F44,400000,400000,7685,1,2,0.019211389102591417,0.0192125,,4
F45,100000,100000,937,1,2,0.009370372299682808,0.00937,,1
F46,100000,100000,4799,1,2,0.04799088768076515,0.04799,,5
F47,200000,200000,1305,1,2,0.006524327244155822,0.006525,,1
F48,200000,200000,1841,1,2,0.009206124330247782,0.009205,,7
