Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,200000,200000,1956,1,2,0.009779582161085765,0.00978,,7
F2,400000,400000,7369,1,2,0.01842331118326479,0.0184225,,2
F3,200000,200000,9729,1,2,0.04864655605476198,0.048645,,7
F4,200000,200000,1639,1,2,0.00819621347451216,0.008195,,2
F5,400000,400000,4384,1,2,0.0109593979675644,0.01096,,3
F6,200000,200000,876,1,2,0.004378849820465103,0.00438,,1
F7,400000,400000,3167,1,2,0.007916759398968853,0.0079175,,1
F8,100000,100000,9755,1,2,0.09754720177409593,0.09755,,7
F9,400000,400000,5693,1,2,0.01423137238098482,0.0142325,,6
F10,400000,400000,7109,1,2,0.01777270891582905,0.0177725,,5
F11,400000,400000,10967,1,2,0.02741660732470752,0.0274175,,7
F12,400000,400000,1273,1,2,0.003182621132746144,0.0031825,,2
F13,100000,100000,2015,1,2,0.020149432939384204,0.02015,,2
F14,400000,400000,1937,1,2,0.00484179206525992,0.0048425,,2
F15,400000,400000,9913,1,2,0.02478370922303652,0.0247825,,3
F16,400000,400000,9166,1,2,0.022915011640074923,0.022915,,6
F17,200000,200000,9700,1,2,0.048502440007929915,0.0485,,6
F18,400000,400000,11690,1,2,0.02922447708273812,0.029225,,6
F19,400000,400000,3141,1,2,0.007852612627372912,0.0078525,,3
F20,400000,400000,2101,1,2,0.005252426473027039,0.0052525,,7
F21,200000,200000,10545,1,2,0.05272469314809303,0.052725,,2
F22,400000,400000,1532,1,2,0.003829171588162761,0.00383,,6
F23,400000,400000,10363,1,2,0.02590824287918736,0.0259075,,5
F24,200000,200000,9014,1,2,0.04507218320295092,0.04507,,5
F25,100000,100000,6650,1,2,0.06649866041990993,0.0665,,5
F26,400000,400000,3995,1,2,0.00998826522171159,0.0099875,,3
F27,200000,200000,1036,1,2,0.005180992181113675,0.00518,,6
F28,400000,400000,5287,1,2,0.013217649172931667,0.0132175,,7
F29,200000,200000,11493,1,2,0.05746724896292216,0.057465,,2
F30,200000,200000,3719,1,2,0.01859447445850182,0.018595,,1
F31,50000,50000,7266,1,2,0.14532209880281027,0.14532,,7
F32,400000,400000,3475,1,2,0.008688389072842195,0.0086875,,5
F33,400000,400000,600,1,2,0.0014564564824819382,0.0015,,3
F34,400000,400000,600,1,2,0.00021542561418153028,0.0015,,3
F35,400000,400000,1429,1,2,0.0035727882749343465,0.0035725,,1
F36,400000,400000,9475,1,2,0.023688274116441088,0.0236875,,7
F37,100000,100000,5162,1,2,0.05162069800525468,0.05162,,5
F38,200000,200000,10575,1,2,0.052874799629042124,0.052875,,7
F39,200000,200000,950,1,2,0.004750610133984062,0.00475,,5
F40,200000,200000,3851,1,2,0.0192537850337946,0.019255,,5
F41,200000,200000,7019,1,2,0.03509733200273589,0.035095,,7
F42,400000,400000,1575,1,2,0.003937449919831318,0.0039375,,7
F43,400000,400000,1745,1,2,0.004362653340365397,0.0043625,,4
F44,100000,100000,2619,1,2,0.026189535921737533,0.02619,,2
F45,400000,400000,4173,1,2,0.010431777813528352,0.0104325,,1
F46,400000,400000,3586,1,2,0.008964365549789119,0.008965,,6
F47,200000,200000,8635,1,2,0.04317516584168183,0.043175,,2
F48,400000,400000,1086,1,2,0.002714517595268014,0.002715,,5
